7.799999999999999989e-02;1.166173794082528067e-02;-1.257471211763904959e-02;2.795882935691112152e+02;2.853551780365339710e+02
8.000000000000000167e-02;1.144037758994723500e-02;-1.244665526984399875e-02;2.855994575189761235e+02;2.791912422697363354e+02
8.200000000000000344e-02;1.236045506553730064e-02;-1.329847460466290245e-02;2.913746483425123301e+02;2.730189375380222145e+02
8.400000000000000522e-02;1.214905347119384256e-02;-1.279676683168201080e-02;2.969952466464046097e+02;2.665430295110897987e+02
8.600000000000000699e-02;1.166453555855477033e-02;-1.274232618566997419e-02;3.027719776127430009e+02;2.598986315735697303e+02
8.799999999999999489e-02;1.060001659479492889e-02;-1.267199881978757492e-02;3.081915580282145584e+02;2.534656071724909339e+02
8.999999999999999667e-02;1.128204526833275281e-02;-1.285298601328433397e-02;3.137478742757921282e+02;2.467592828609454898e+02
9.199999999999999845e-02;1.155179456932454649e-02;-1.286748946464922813e-02;3.189491481857660915e+02;2.397122261660511811e+02
9.400000000000000022e-02;1.172578908140814100e-02;-1.328577652524652597e-02;3.239300829851979415e+02;2.326557077405932432e+02
9.600000000000000200e-02;1.196760470877059404e-02;-1.324716754771234142e-02;3.287406388484566833e+02;2.257397590883052203e+02
9.800000000000000377e-02;1.205782317390684255e-02;-1.325699107022251279e-02;3.334039864137210998e+02;2.184976894432124368e+02
1.000000000000000056e-01;1.220896227753231512e-02;-1.359736277735991775e-02;3.380217263665741712e+02;2.111489174764473375e+02
1.020000000000000073e-01;1.179602460494829329e-02;-1.397762345232899349e-02;3.424098228853775367e+02;2.038179077828719699e+02
1.040000000000000091e-01;1.100549881956946335e-02;-1.323143643807796199e-02;3.465294654217897232e+02;1.961612333697881638e+02
1.059999999999999970e-01;1.211735161562962557e-02;-1.369940032833801349e-02;3.507930495064268257e+02;1.886919576856751064e+02
1.079999999999999988e-01;1.207964140593855221e-02;-1.389601949646041001e-02;3.545399476829480818e+02;1.811258300895434843e+02
1.100000000000000006e-01;1.172797640195293901e-02;-1.341829373997458462e-02;3.585186667969674090e+02;1.734344303262611220e+02
1.120000000000000023e-01;1.167333031704409149e-02;-1.353722882653517548e-02;3.618842736739915722e+02;1.654036617190481309e+02
1.140000000000000041e-01;1.137221953420593581e-02;-1.376844040198953178e-02;3.653631736404552726e+02;1.575231761761663734e+02
1.160000000000000059e-01;1.153535764343001195e-02;-1.469617759124481823e-02;3.686334761554226134e+02;1.494445944796231345e+02
1.180000000000000077e-01;1.214430867878969582e-02;-1.462638374969988699e-02;3.716880832337135416e+02;1.413865871847634708e+02
1.199999999999999956e-01;1.187845354044081599e-02;-1.396020756395030538e-02;3.745794796626692005e+02;1.332673605147677449e+02
1.219999999999999973e-01;1.105945564314924322e-02;-1.478412678802587532e-02;3.772498063765264078e+02;1.250847587131254812e+02
1.239999999999999991e-01;1.168771703689147276e-02;-1.461474505362824784e-02;3.799021515211647397e+02;1.167945126793815263e+02
1.260000000000000009e-01;1.207555761304619953e-02;-1.477955948421506502e-02;3.824226755610354189e+02;1.085742086872098753e+02
1.280000000000000027e-01;1.153332045728668216e-02;-1.511110781960914654e-02;3.846263522041022611e+02;1.004285358012095202e+02
1.300000000000000044e-01;1.294098205075127836e-02;-1.531497438081295091e-02;3.866471524418218451e+02;9.190474453502248764e+01
1.320000000000000062e-01;1.112951238635975955e-02;-1.490607479447053629e-02;3.886174443135259366e+02;8.344075411787147800e+01
1.340000000000000080e-01;1.195709703436764575e-02;-1.497779823725929257e-02;3.903324113934310162e+02;7.484183537647058415e+01
1.360000000000000098e-01;1.230969579929632948e-02;-1.561285171521835380e-02;3.917622194024644386e+02;6.636098034551380920e+01
