0.0;0.1932274615226513;0.5623529450414114;-26.101517166935174;399.17832145571214;1.636091486823199;1.239829649875693;0.39626183694750594;-8.482148645708582;3.1211583712762616e-06;-314.67923260714264;34.832448902755324;-0.11069192146607737;0.0;7.0
0.002;0.18176195842408435;0.5088347576200348;-17.405316383491495;399.5866431437131;1.6143271137823534;1.2277109322742625;0.38661618150809085;-8.488103773595066;3.048487557021959e-06;-314.9001618966033;34.021435130583434;-0.10803879847402012;;
0.004;0.6780977944886595;0.37674327789185075;-8.877445271438656;399.67762958316234;1.5930041891984177;0.5071236125322457;1.085880576666172;-8.494108340908294;7.1493436678837506e-06;-315.12292533935675;79.78741171598045;-0.25319456408973473;;
0.006;0.1904176126558656;0.5541907706245774;-0.22448733064458165;400.097027226907;1.5713574089619982;1.2398381750221066;0.3315192339398916;-8.50016234764827;2.6323284091608827e-06;-315.34752293540316;29.377056176061593;-0.09315771978357759;;
0.008;0.24708660642906413;0.7006933545945931;8.329360198359105;399.67393165497367;1.549958954180311;1.2317790396326673;0.3181799145476436;-8.506265793814995;2.527934341170659e-06;-315.5739546847425;28.212007624701695;-0.08939903691635583;;
0.01;0.13755658709760546;0.5234731189079269;17.02977177756907;399.5097170234686;1.5281954394397546;1.3138290647790885;0.2143663746606661;-8.512418679408466;1.7194921923011143e-06;-315.8022205873746;19.189709973776242;-0.060764962127512735;;
0.012;0.3758708875010114;0.45985072610217437;25.6155399964438;399.28040362874947;1.5067298618732583;0.8855497773201094;0.6211800845531489;-8.518621004428683;4.707127976220156e-06;-316.03232064329967;52.53203304879849;-0.16622360947724238;;
0.014;0.23962334704871582;0.5527711117953971;34.17419596019042;398.4363391050733;1.4852349501996864;1.1617526502489237;0.3234822999507627;-8.52487276887565;2.5696608243936233e-06;-316.2642548525177;28.677679475297747;-0.09067632220615922;;
0.016;0.08663887761133544;0.49444598004708085;43.058682137267525;397.81786033620625;1.4629788799428651;1.397333177201753;0.06564570274111214;-8.531173972749361;5.306458900644845e-07;-316.4980232150285;5.922062789646324;-0.01871121572731871;;
0.018000000000000002;0.29407869124171554;0.499873375529964;51.502033579721754;396.7243409836875;1.4417001210660036;1.0390194563960211;0.40268066466998254;-8.537524616049822;3.1695146534679844e-06;-316.73362573083233;35.37210999271201;-0.11167778574533814;;
0.02;0.34480190175911196;0.47660532796212274;60.081745339036;395.54708035096235;1.420053295224252;0.9445024123112747;0.4755508829129772;-8.543924698777026;3.703338525208929e-06;-316.9710623999289;41.32963938519974;-0.1303893140032237;;
0.022;0.26816487463634553;0.6540919923257071;68.54966440209172;394.08327439722586;1.3985724024105737;1.1817159040534093;0.21685649835716436;-8.550374220930982;1.7401599493877088e-06;-317.21033322231847;19.420364271641617;-0.061222357022117424;;
0.024;0.342727054327044;0.4240570888658289;77.16400394647323;392.6851480437379;1.3767650406459737;0.8910694761349869;0.48569556451098683;-8.556873182511682;3.777672238907602e-06;-317.45143819800086;42.15921128644944;-0.13280523007161144;;
0.026;0.22032981039792587;0.5762956593806978;85.87085195977906;390.9825783979493;1.3546005581467735;1.2056229297666654;0.14897762838010808;-8.56342158351913;1.2015392184990308e-06;-317.69437732697617;13.409301436988688;-0.04220817991747968;;
0.028;0.30795443924528837;0.6187018560969891;94.13314250241024;388.8295392364081;1.33327271336689;1.108956049358474;0.224316664008416;-8.570019423953326;1.7997454645320793e-06;-317.9391506092444;20.08534475796085;-0.06317354977980132;;
0.03;0.44980262437584667;0.4573918830606917;102.4552411812876;386.83899838793985;1.311888506499661;0.7937636038715672;0.5181249026280939;-8.576666703814269;4.008596539452008e-06;-318.18575804480554;44.73635026572798;-0.14059821703090936;;
0.032;0.3141507773638413;0.6327076248946645;110.8308252204706;384.4362438076066;1.2901128867039948;1.1099381287231884;0.1801747579808064;-8.583363423101957;1.4503112952123009e-06;-318.4341996336595;16.185623436632685;-0.05082878489575972;;
0.034;0.18218977317549376;0.7234261889680179;118.9964681787488;381.95293226195497;1.2687794825754708;1.3240838921293503;-0.0553044095538795;-8.590109581816396;-4.4737275541061055e-07;-318.68447537580647;-4.992726029776221;0.015666674769420703;;
0.036000000000000004;0.06089034410469334;0.5507832279668917;127.2334130581734;379.53725051584615;1.2473370432313544;1.4606911510971905;-0.21335410786583608;-8.596905179957579;-1.7149217153729408e-06;-318.9365852712462;-19.138702980498703;0.06000786320647974;;
0.038;0.13855007713652515;0.6250807987844538;135.50967995463935;376.4420119771082;1.2252629564456141;1.3526713411008358;-0.12740838465522164;-8.60375021752551;-1.0287134876755824e-06;-319.19052931997885;-11.48054847994873;0.035967697739677694;;
0.04;0.29483269715069277;0.6430496508979671;143.49904862199915;373.49497471940623;1.203979081244844;1.1409034776694462;0.06307560357539788;-8.61064469452019;5.104226505900647e-07;-319.4463075220045;5.696369354118133;-0.017832008760112993;;
0.042;0.30150556215555663;0.5265238401992811;151.4470346599889;370.2771633524496;1.182546984925222;1.050741820180948;0.13180516474427395;-8.617588610941615;1.0642045226351045e-06;-319.70391987732296;11.876632085673597;-0.037148847252892324;;
0.044;0.47049618079791683;0.32748138963372964;159.23392236239343;367.042860280516;1.1614710717684826;0.6080593299836334;0.5534117417848492;-8.624581966789787;4.2570827765497325e-06;-319.96336638593425;47.509482265821;-0.14848413055048273;;
0.046;0.08381884256963061;0.8305148899276515;167.33874138572872;363.54496211108824;1.1394122882000677;1.4702129570387952;-0.3308006688387275;-8.631624762064709;-2.631938149725886e-06;-320.2246470478386;-29.37270084057031;0.09172529694812125;;
0.048;0.2731979618322292;0.6409234600636768;175.12730591371331;359.65252791833893;1.117655460028771;1.1678616683623804;-0.05020620833360945;-8.638716996766375;-4.065403076164613e-07;-320.4877618630357;-4.537031706651392;0.01415664573360635;;
0.05;0.3358125368949045;0.4468819991457139;182.64202968382477;355.77069671666163;1.0965099567920191;0.9263634894028292;0.17014646738918993;-8.645858670894789;1.3715325015176417e-06;-320.75271083152575;15.306443984784538;-0.04772038853577825;;
0.052;0.011636485698450171;0.5713743827820731;190.34562253982787;351.92695840863223;1.0749921685983983;1.5504333605038019;-0.47544119190540357;-8.653049784449951;-3.710056126511034e-06;-321.0194939533087;-41.40460850764417;0.12897848662631792;;
0.054;0.2910549864706676;0.5610500365746962;197.92547387274024;347.82188926724007;1.053450712932107;1.0922470427483948;-0.03879632981628789;-8.660290337431858;-3.1450755088713645e-07;-321.2881112283845;-3.509936662178184;0.010924576850225187;;
0.056;0.14414894153353225;0.5607821516994744;205.35095407503763;343.4344890808451;1.0318977658521151;1.3191936399315642;-0.2872958740794491;-8.667580329840515;-2.297842257819268e-06;-321.5585626567532;-25.64415627501559;0.07974956742915092;;
